,id,created_at,favorite_count,retweet_count,text,tweet_cleaned,tweet_cleaned_less,VDR_sentiment,VDR_sentiment_2,TB_sentiment,VDR_detailed_sentiment,VDR_detailed_sentiment_2
1562,1239551201693315072,Mon Mar 16 13:56:50 +0000 2020,0,0,What  If World Reacted2 #ClimateChange Like It’s Reacting2 #Coronavirus? #PublicHealthEmergency #LifestyleChanges #BehaviorChange #ClimateCrisis #ScientificCommunity #Governments #PoliticalWill #PolicyMakers #CleanEnergyInfrastructure https://t.co/87J3WwGlcy,world reacted climate change like reacting? public health emergency lifestyle changes behavior change climate scientific community governments political policy makers clean energy infrastructure,What If World Reacted Climate Change Like Its Reacting Coronavirus? Public Health Emergency Lifestyle Changes Behavior Change Climate Crisis Scientific Community Governments Political Will Policy Makers Clean Energy Infrastructure,{'compound': 0.5719},{'compound': -0.1027},0.122,"{'neg': 0.09, 'neu': 0.657, 'pos': 0.253}","{'neg': 0.176, 'neu': 0.632, 'pos': 0.192}"
1563,1240176389405511681,Wed Mar 18 07:21:07 +0000 2020,1,0,Hot Topics in Public Health &amp; Primary Care https://t.co/mkL489IUCj Stories via: @martinmckee @LabourHealth @SusanMichie #covid19 #coronavirus,hot topics public health; primary care stories:,Hot Topics in Public Health &amp; Primary Care Stories via: covid coronavirus,{'compound': 0.4939},{'compound': 0.4939},0.217,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348}","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225}"
1565,1237766728295342082,Wed Mar 11 15:45:59 +0000 2020,2,0,"Why can't we stop touching our face? ""Because humans are designed to build habits - not break them. When you try to break habits, you’re working upstream against your own evolutionary history."" https://t.co/XOSS4W5URj #COVID19 #BehavioralScience","ca not stop touching face? humans designed build habits not break. try break habits, youre working upstream evolutionary history. '' behavioral science","Why can't we stop touching our face? Because humans are designed to build habits not break them. When you try to break habits, youre working upstream against your own evolutionary history."" Behavioral Science",{'compound': 0.2235},{'compound': 0.2235},0.5,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082}","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056}"
1566,1254466557574615041,Sun Apr 26 17:45:08 +0000 2020,1,0,Ask leaders to make #BehavioralScience core #education RT @_silmarien: RT @tmprowell: Must read thread: how can we apply #BehavioralScience lessons from HIV/AIDS crisis (need for safe sex) to #COVID19 pandemic…,ask leaders make behavioral science core education must read threa tongue sticking cheeky playful blowing raspberry apply behavioral science lessons v/ ( need safe sex confusion,Ask leaders to make Behavioral Science core education Must read thread: how can we apply Behavioral Science lessons from V/ crisis (need for safe sex) to pandemic,{'compound': 0.5574},{'compound': -0.296},0.5,"{'neg': 0.073, 'neu': 0.733, 'pos': 0.193}","{'neg': 0.128, 'neu': 0.781, 'pos': 0.091}"
1567,1240976408563908608,Fri Mar 20 12:20:06 +0000 2020,0,0,WOO Join us in 15 mins time. &lt;3 Facebook Live for anyone who cannot get into Zoom x https://t.co/VbnsYXyDkg,join us mins time. lt; facebook live anyone not get zoom,Join us in mins time. &lt; Facebook Live for anyone who cannot get into Zoom,{'compound': 0.296},{'compound': 0.296},0.136,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18}","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136}"
1568,1238612163721220096,Fri Mar 13 23:45:26 +0000 2020,6,5,"This highlights the importance of @AASM_Aus statement on #coronavirus #Covid_19 #pandemic outlines key recommendations based on collective knowledge of the science of #behaviourchange &amp; data from trusted sources  #socmar
https://t.co/3yhUBLFdBG
https://t.co/5Xzyqj7sPT https://t.co/lvnPeQR1Vy",highlights importance statement outlines key recommendations based collective knowledge science behaviour change; data trusted sources socmar,This highlights the importance of statement on coronavirus Covid pandemic outlines key recommendations based on collective knowledge of the science of behaviour change &amp; data from trusted sources socmar,{'compound': 0.6808},{'compound': 0.6808},0.0,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286}","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172}"
1569,1241296141213466624,Sat Mar 21 09:30:36 +0000 2020,1,0,"In Bolivia, the government is having serious problems making respect quarantine to prevent #covid19. People don't believe in government and they believe that #coronavirus is a lie. Police are wearing costumes to explain covid's danger and prevention. #behaviorchange #beliefs https://t.co/bhve6UqDob","bolivia, government serious problems making respect quarantine prevent. people not believe government believe lie. police wearing costumes explain danger prevention. behavior change beliefs","In Bolivia, the government is having serious problems making respect quarantine to prevent covid. People don't believe in government and they believe that coronavirus is lie. Police are wearing costumes to explain covid's danger and prevention. behavior change beliefs",{'compound': -0.4939},{'compound': -0.4939},-0.333,"{'neg': 0.25, 'neu': 0.608, 'pos': 0.142}","{'neg': 0.162, 'neu': 0.746, 'pos': 0.092}"
1570,1245725820066414593,Thu Apr 02 14:52:34 +0000 2020,1,0,"Watch to change your 2020?    Watch this video its a start. C:
Humor &amp; Comic Styles.Dr. Grande.   https://t.co/hwsZEwjRNg

Men ‘own’ almost all the comic styles. 

H Men ‘own’ almost all the comic styles umans are complicated. 
#behaviorchange  #biasCorrect #Covid19 #PPE",watch change watch video start. c: humor; comic styles. dr. grande. men almost comic styles. men almost comic styles umans complicated. behavior change bias correct,Watch to change your Watch this video its start. C: Humor &amp; Comic Styles. Dr. Grande. Men own almost all the comic styles. Men own almost all the comic styles umans are complicated. behavior change bias Correct Covid,{'compound': 0.1779},{'compound': 0.1779},0.062,"{'neg': 0.053, 'neu': 0.868, 'pos': 0.079}","{'neg': 0.035, 'neu': 0.911, 'pos': 0.053}"
1571,1240591276644413442,Thu Mar 19 10:49:44 +0000 2020,5,1,All very casual about exposing the old herd immunity theory in detail. This is David Halpern.  I hope all these characters have to explain their mad ideas in the forthcoming judicial review https://t.co/XRC5x7321M,casual exposing old herd immunity theory detail. . hope characters explain mad ideas forthcoming judicial review,All very casual about exposing the old herd immunity theory in detail. This is David Halpern. hope all these characters have to explain their mad ideas in the forthcoming judicial review,{'compound': -0.1531},{'compound': -0.1458},-0.342,"{'neg': 0.252, 'neu': 0.524, 'pos': 0.224}","{'neg': 0.148, 'neu': 0.719, 'pos': 0.133}"
1572,1245730486204485635,Thu Apr 02 15:11:07 +0000 2020,1,0,"#COVID19, new #risks when staff operate remotely, &amp; #behavioralscience: In report from &amp;samhoud, @salemsamhoud notes more pressure to perform &amp; social distance employees feel are the drivers that could lead to behavior/decisions putting firms at greater risk; @ComplianceLearn.",", new risks staff operate remotely, ; behavioralscience: report; samhoud, notes pressure perform; social distance employees feel drivers could lead behavior/decisions putting firms greater risk;","D, new risks when staff operate remotely, &amp; behavioralscience: In report from &amp;samhoud, notes more pressure to perform &amp; social distance employees feel are the drivers that could lead to behavior/decisions putting firms at greater risk;",{'compound': -0.4404},{'compound': -0.4927},0.142,"{'neg': 0.229, 'neu': 0.681, 'pos': 0.09}","{'neg': 0.162, 'neu': 0.777, 'pos': 0.061}"
1573,1253017080561090570,Wed Apr 22 17:45:26 +0000 2020,0,0,"Ask leaders to make #BehavioralScience core #education RT @DavidIHodgson: Mark Twain: ""No amount of evidence will ever persuade an idiot"" https://t.co/uSDXNmzVdj

#COVID19 #Coronavirus… https://t.co/xjR09qyPYY",ask leaders make behavioral science core education mark twain: no amount evidence ever persuade idiot '',"Ask leaders to make Behavioral Science core education Mark Twain: No amount of evidence will ever persuade an idiot"" Coronavirus",{'compound': -0.6705},{'compound': -0.6705},-0.8,"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0}","{'neg': 0.234, 'neu': 0.766, 'pos': 0.0}"
1574,1240729041772167175,Thu Mar 19 19:57:09 +0000 2020,31,8,"Just a simple hand wash for 20 seconds with soap and water several times a day in between different types of contact will help us prevent #COVID19. This kind of behaviour change is also going to help cut many other diseases - Richard Iwa Idro, President, UMA

#NTVOnTheSpot https://t.co/cmxiuCXwX0","simple hand wash seconds soap water several times day different types contact help us prevent d. kind behaviour change also going help cut many diseases iwa idro, president, spot","Just simple hand wash for seconds with soap and water several times day in between different types of contact will help us prevent D. This kind of behaviour change is also going to help cut many other diseases Richard Iwa Idro, President, On The Spot",{'compound': 0.875},{'compound': 0.765},0.22,"{'neg': 0.055, 'neu': 0.602, 'pos': 0.343}","{'neg': 0.041, 'neu': 0.772, 'pos': 0.187}"
1575,1247413035213500416,Tue Apr 07 06:36:58 +0000 2020,0,0,"@piersmorgan talking bollocks as usual...

#COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience #behavioraleconomics #NWO https://t.co/GxjDUOajyh",talking bollocks usual ... tories police state police state mass surveillance behavioral science behavioral economics,talking bollocks as usual... Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics,{'compound': 0.0},{'compound': 0.0},-0.25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
1576,1245815489168846851,Thu Apr 02 20:48:53 +0000 2020,0,0,Such an eye opening story. Thank you Dr. Schlesinger for all of the important advice! https://t.co/3xEJZnBMy6,eye opening story. thank dr. schlesinger important advice!,Such an eye opening story. Thank you Dr. Schlesinger for all of the important advice!,{'compound': 0.5562},{'compound': 0.5562},0.5,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434}","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261}"
1577,1238741856533577728,Sat Mar 14 08:20:47 +0000 2020,0,0,It would appear that Jackass Johnson is happy with a great many people dying. https://t.co/uMWBYKtERv,would appear jackass happy great many people dying.,It would appear that Jackass Johnson is happy with great many people dying.,{'compound': 0.7184},{'compound': 0.7184},0.4,"{'neg': 0.179, 'neu': 0.321, 'pos': 0.5}","{'neg': 0.136, 'neu': 0.485, 'pos': 0.379}"
1578,1254813517380833280,Mon Apr 27 16:43:50 +0000 2020,0,0,Please participate in this study: COVID-19 lockdown's impact on psychological and cognitive factors. It involves a computerized experiment taking about 30 minutes. Take time to help behavioral research! #COVID19 #BehavioralScience #research #experiments #neuroscience #Science https://t.co/vgsegmFfak,please participate study: lockdown impact psychological cognitive factors. involves computerized experiment taking minutes. take time help behavioral research! behavioral science research experiments neuroscience science,Please participate in this study: D- lockdown's impact on psychological and cognitive factors. It involves computerized experiment taking about minutes. Take time to help behavioral research! Behavioral Science research experiments neuroscience Science,{'compound': 0.6476},{'compound': 0.6476},0.0,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194}","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15}"
1579,1244534151694426114,Mon Mar 30 07:57:18 +0000 2020,0,0,"Sustainable peace is our reality🌱
Protect our unique biosphere🐝
#STEM for Peacebuilding🐝
#StayAtHome 🌎 
#UPDATE #COVIDー19 
@WHO 
Choose your role models wisely🐝
Respect the UN legacy 🌳
#BehavioralScience 🌱🐝
@UNESCO https://t.co/APQnj8DNIm",sustainable peace realityseedling protect unique biospherehoneybee peacebuildinghoneybee stay home globe showing americas choose role models wiselyhoneybee respect legacy deciduous tree behavioral science seedlinghoneybee,Sustainable peace is our reality Protect our unique biosphere for Peacebuilding Stay At Home Choose your role models wisely Respect the legacy Behavioral Science,{'compound': 0.8481},{'compound': 0.9001},0.375,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315}","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375}"
1580,1239000851974406147,Sun Mar 15 01:29:57 +0000 2020,1,0,"Adding notes here for future reference about struggles over expertise around #COVID19. Press conference from Thursday clearly exposed how crucial some ""behavioural science"" is to public case/policy of government. And yet:
https://t.co/PpGO2pCLDL",adding notes future reference struggles expertise around d. press conference thursday clearly exposed crucial `` behavioural science '' public case/policy government. yet:,"Adding notes here for future reference about struggles over expertise around D. Press conference from Thursday clearly exposed how crucial some ""behavioural science"" is to public case/policy of government. And yet:",{'compound': -0.0258},{'compound': -0.0258},0.025,"{'neg': 0.149, 'neu': 0.745, 'pos': 0.106}","{'neg': 0.11, 'neu': 0.812, 'pos': 0.078}"
1581,1247502049861926918,Tue Apr 07 12:30:40 +0000 2020,0,0,"Excellent (and super fast, relevant and important) research from @_shanetimmons!

🏠 Also, stay home to protect our elders and most vulnerable. 🏠

#COVID19 #behavioralhealth #behaviorchange #BehavioralScience https://t.co/ZmKjkSHL2P","excellent ( super fast, relevant important confusion research house also, stay home protect elders vulnerable. house behavioralhealth behavior change behavioral science","Excellent (and super fast, relevant and important) research from Also, stay home to protect our elders and most vulnerable. behavioralhealth behavior change Behavioral Science",{'compound': 0.836},{'compound': 0.8405},0.306,"{'neg': 0.136, 'neu': 0.465, 'pos': 0.399}","{'neg': 0.068, 'neu': 0.617, 'pos': 0.315}"
1582,1238434437894995975,Fri Mar 13 11:59:13 +0000 2020,3,0,Would love to know how elderly will be cared for if rest of pop has #coronavirus #Covid_19 https://t.co/lpQ6V2BA30,would love know elderly cared rest pop,Would love to know how elderly will be cared for if rest of pop has coronavirus Covid,{'compound': 0.7906},{'compound': 0.7906},0.5,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583}","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318}"
1583,1251501211276247043,Sat Apr 18 13:21:55 +0000 2020,0,1,"#UKGovernment &amp; #MSM flooding social media with lies.

#COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience #behavioraleconomics #NWO #RevolutionNow #Censorship #Stasi #endthelockdown #NoVaccineForMe https://t.co/y1DfB5C5rG",government; flooding social media lies. tories police state police state mass surveillance behavioral science behavioral economics revolution censorship stasi endthelockdown no vaccine,Government &amp; flooding social media with lies. Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics Revolution Now Censorship Stasi endthelockdown No Vaccine For Me,{'compound': -0.6124},{'compound': -0.6124},0.033,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0}","{'neg': 0.156, 'neu': 0.844, 'pos': 0.0}"
1584,1244280282791972867,Sun Mar 29 15:08:31 +0000 2020,0,1,Sometimes the questions are complicated and the answers are simple. -- Dr. Seuss  ... stay well #covid19 #BehavioralEconomics https://t.co/pZXMMYxLDy,sometimes questions complicated answers simple. -- dr. seuss ... stay well behavioral economics,Sometimes the questions are complicated and the answers are simple. -- Dr. Seuss ... stay well covid Behavioral Economics,{'compound': 0.2732},{'compound': 0.2732},-0.25,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149}","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104}"
1585,1250199408089559040,Tue Apr 14 23:09:01 +0000 2020,0,0,"Dealing with Disruption: Digitising Behavioural Science https://t.co/cRyuSZFH1T
@SAPPublicSector #sapsidg #coronavirus",dealing disruption: digitising behavioural science sapsidg,Dealing with Disruption: Digitising Behavioural Science sapsidg coronavirus,{'compound': -0.3612},{'compound': -0.3612},0.0,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0}","{'neg': 0.263, 'neu': 0.737, 'pos': 0.0}"
1586,1246821997809750017,Sun Apr 05 15:28:23 +0000 2020,2,2,"Mum: ""Stop doing that.""
Son: ""Why?""
Mum: ""Because I told you so.""

#COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance #BehavioralScience #behavioraleconomics https://t.co/IAEqNX794B",mum: stop. '' son: ? '' mum: told. '' tories police state police state mass surveillance behavioral science behavioral economics,"Mum: Stop doing that."" Son: Why?"" Mum: Because told you so."" Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics",{'compound': -0.296},{'compound': -0.296},0.0,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0}","{'neg': 0.087, 'neu': 0.913, 'pos': 0.0}"
1587,1244554104367714304,Mon Mar 30 09:16:35 +0000 2020,0,0,A lot of the tips and information they are sharing could be relevant for researchers in other areas too. https://t.co/b59EGuNKzV,lot tips information sharing could relevant researchers areas.,lot of the tips and information they are sharing could be relevant for researchers in other areas too.,{'compound': 0.4215},{'compound': 0.4215},0.4,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286}","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141}"
1588,1250136530238267392,Tue Apr 14 18:59:09 +0000 2020,0,0,"""The introduction of the rules of behavior taken from the corporate sector into politics means that politicians no longer see people whom they rule as co-citizens but as employees."" – @BrankoMilan …sounds familiar UK? #NudgeUnit #coronavirus #HerdImmunity https://t.co/vABII5Y2jB",introduction rules behavior taken corporate sector politics means politicians no longer see people rule co-citizens employees. '' sounds familiar k? nudge unit herd immunity,"The introduction of the rules of behavior taken from the corporate sector into politics means that politicians no longer see people whom they rule as co-citizens but as employees."" sounds familiar K? Nudge Unit coronavirus Herd Immunity",{'compound': -0.296},{'compound': -0.1531},0.188,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0}","{'neg': 0.043, 'neu': 0.957, 'pos': 0.0}"
1589,1250965433668124672,Fri Apr 17 01:52:55 +0000 2020,0,1,The @NAB has released a special report exploring key concerns and behavioural changes in light of the #covid19 pandemic. https://t.co/YYM2FQ5H34 #behaviouraleconomics #behaviourchange https://t.co/eSXF97zOG8,released special report exploring key concerns behavioural changes light. behavioural economics behaviour change,The has released special report exploring key concerns and behavioural changes in light of the covid pandemic. behavioural economics behaviour change,{'compound': 0.4019},{'compound': 0.4019},0.252,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184}","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119}"
1590,1241671690301640704,Sun Mar 22 10:22:54 +0000 2020,0,0,"@arusbridger @davidallengreen Here we see Dr David Halpern of the Behavioural Insights Team speaking on the record to the BBC on 11th March.

Halpern sits, or did then, on SAGE, the key committee organising the response to the #coronavirus.

https://t.co/HemuIMC1e5","see behavioural insights team speaking record. sits, , e, key committee organising response.","Here we see Dr David Halpern of the Behavioural Insights Team speaking on the record to the on th March. Halpern sits, or did then, on E, the key committee organising the response to the coronavirus.",{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
1591,1238440213791334405,Fri Mar 13 12:22:10 +0000 2020,0,0,What Would Happen If World Reacted2 #ClimateChange Like It’s Reacting2 #Coronavirus? #PublicHealthEmergency #ScientificCommunity #PoliticalWill #BehaviorChange #LifestyleChanges #ClimateChange #ClimateCrisis #Policymakers #CleanEnergyInfrastructure  https://t.co/87J3WwGlcy,would happen world reacted climate change like reacting? public health emergency scientific community political behavior change lifestyle changes climate change climate policymakers clean energy infrastructure,What Would Happen If World Reacted Climate Change Like Its Reacting Coronavirus? Public Health Emergency Scientific Community Political Will Behavior Change Lifestyle Changes Climate Change Climate Crisis Policymakers Clean Energy Infrastructure,{'compound': 0.5719},{'compound': -0.1027},0.122,"{'neg': 0.084, 'neu': 0.68, 'pos': 0.236}","{'neg': 0.167, 'neu': 0.65, 'pos': 0.183}"
1592,1247589179002957826,Tue Apr 07 18:16:54 +0000 2020,0,0,"Digital strategy for the #CPG sector is in for a change in #COVID19. Read how businesses now need to focus on the micro aspects of their audience to improve their profits.
https://t.co/2BYDLx6G43 #behavioralscience #ConsumerBehaviour",digital strategy sector change d. read businesses need focus micro aspects audience improve profits. behavioralscience consumer behaviour,Digital strategy for the sector is in for change in D. Read how businesses now need to focus on the micro aspects of their audience to improve their profits. behavioralscience Consumer Behaviour,{'compound': 0.7003},{'compound': 0.7003},0.0,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279}","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162}"
1593,1247256555004846080,Mon Apr 06 20:15:10 +0000 2020,1,1,"On the Lirio blog, Chief Revenue Officer Michael Becker discusses strategies for using behavioral science principles to communicate with employees about #COVID19. Read more. #BehaviorChangeAI https://t.co/lIRLhRt2JT","lirio blog, chief revenue officer michael becker discusses strategies using behavioral science principles communicate employees d. read. behavior change","On the Lirio blog, Chief Revenue Officer Michael Becker discusses strategies for using behavioral science principles to communicate with employees about D. Read more. Behavior Change",{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
1594,1255485020858388481,Wed Apr 29 13:12:09 +0000 2020,2,2,"For simple advice on how to reduce transmission of viral infections in the home, including #COVID19 visit https://t.co/FTe5S5YOQx
#germdefence has proven to reduce transmission of infections in the home by helping people use behaviour change techniques e.g. personal goal setting","simple advice reduce transmission viral infections home, including visit germdefence proven reduce transmission infections home helping people use behaviour change techniques e.g. personal goal setting","For simple advice on how to reduce transmission of viral infections in the home, including visit germdefence has proven to reduce transmission of infections in the home by helping people use behaviour change techniques e.g. personal goal setting",{'compound': 0.296},{'compound': 0.296},0.0,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084}","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056}"
1595,1255829333572190208,Thu Apr 30 12:00:19 +0000 2020,5,3,We all want the #coronavirus to stop spreading and the best way to do this is to keep our distance. We’re working with governments to use #behavioraleconomics to increase the adaption of this way of life. https://t.co/MUcmhQ4Jz4 https://t.co/AVSzZNyPes,want stop spreading best way keep distance. working governments use behavioral economics increase adaption way life.,We all want the coronavirus to stop spreading and the best way to do this is to keep our distance. Were working with governments to use behavioral economics to increase the adaption of this way of life.,{'compound': 0.6808},{'compound': 0.6808},1.0,"{'neg': 0.1, 'neu': 0.545, 'pos': 0.355}","{'neg': 0.051, 'neu': 0.767, 'pos': 0.181}"
1596,1250457025005457410,Wed Apr 15 16:12:41 +0000 2020,0,0,"I'd add the fourth one: don't let the policy responses be influenced by the powerful, conservative religious lobbies. https://t.co/WPmGY3kVIz","'d add fourth one: not let policy responses influenced powerful, conservative religious lobbies.","I'd add the fourth one: don't let the policy responses be influenced by the powerful, conservative religious lobbies.",{'compound': 0.4215},{'compound': 0.4215},0.1,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189}","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141}"
1597,1248306075692142594,Thu Apr 09 17:45:35 +0000 2020,1,0,"Ask leaders to make #BehavioralScience core #education RT @urjustadumbass: RT @clarissasilvany: Feeling blue, sad or anxious? I share tips on how to cope with Bustle! 

https://t.co/hFXZVbl3kF

#WFH #COVID19 #coron…","ask leaders make behavioral science core education feeling blue, sad anxious? share tips cope bustle! coron","Ask leaders to make Behavioral Science core education Feeling blue, sad or anxious? share tips on how to cope with Bustle! coron",{'compound': -0.4003},{'compound': -0.4003},-0.271,"{'neg': 0.256, 'neu': 0.569, 'pos': 0.175}","{'neg': 0.199, 'neu': 0.664, 'pos': 0.137}"
1598,1242590592712007680,Tue Mar 24 23:14:18 +0000 2020,1,0,Great e.g from @UNICEF https://t.co/9XOMCgrVVH,great e.g,Great e.g from,{'compound': 0.6249},{'compound': 0.6249},0.8,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804}","{'neg': 0.0, 'neu': 0.328, 'pos': 0.672}"
1599,1241661334216900608,Sun Mar 22 09:41:45 +0000 2020,0,2,"Behavior is a risk factor.

#Behaviorchange #behavior #behavioreconomics #leadership #softskills #decisionmaking #smalldata #data #BigData #MachineLearning #medtech #healthtech #humanmachine #future #publichealth #COVID19  
https://t.co/os044RSfkl",behavior risk factor. behaviorchange behavior behavioreconomics leadership softskills decisionmaking smalldata data big data machine learning medtech healthtech humanmachine future publichealth,Behavior is risk factor. Behaviorchange behavior behavioreconomics leadership softskills decisionmaking smalldata data Big Data Machine Learning medtech healthtech humanmachine future publichealth,{'compound': -0.2732},{'compound': -0.2732},0.0,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0}","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0}"
1600,1253653076457619456,Fri Apr 24 11:52:39 +0000 2020,122,43,"Surveillance has been a great strength in containing #COVID19 

Besides containing spread, augmenting testing, improving preparedness, the nation has brought about a massive behaviour change through a Jan Andolan

: Chairman, Empowered Group 1 

https://t.co/vyiR6zEcst","surveillance great strength containing besides containing spread, augmenting testing, improving preparedness, nation brought massive behaviour change jan andolan chairman, empowered group","Surveillance has been great strength in containing Besides containing spread, augmenting testing, improving preparedness, the nation has brought about massive behaviour change through Jan Andolan Chairman, Empowered Group",{'compound': 0.8779},{'compound': 0.8779},0.4,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359}","{'neg': 0.0, 'neu': 0.712, 'pos': 0.288}"
1601,1253070932689772545,Wed Apr 22 21:19:25 +0000 2020,0,0,"@jeremycorbyn The WHO were also NOT going to call it a pandemic until Gates bribed them.

#COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience #behavioraleconomics #NWO #RevolutionNow #Censorship #Stasi #endthelockdown #NoVaccineForMe",also going call gates bribed. tories police state police state mass surveillance behavioral science behavioral economics revolution censorship stasi endthelockdown no vaccine,The were also going to call it pandemic until Gates bribed them. Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics Revolution Now Censorship Stasi endthelockdown No Vaccine For Me,{'compound': -0.296},{'compound': -0.296},0.0,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0}","{'neg': 0.062, 'neu': 0.937, 'pos': 0.0}"
1602,1240935645809446912,Fri Mar 20 09:38:08 +0000 2020,2,1,"Useful links from @PERITIAnews investigator @LiamDelaneyEcon (Work Package 9). Behavioural science can provide crucial insights on how trust in trustworthy expertise can be established and maintained, and ultimately how to best handle a public health crisis like #COVID19 https://t.co/KI5MngPCGK","useful links investigator work package confusion. behavioural science provide crucial insights trust trustworthy expertise established maintained, ultimately best handle public health like","Useful links from investigator Work Package ). Behavioural science can provide crucial insights on how trust in trustworthy expertise can be established and maintained, and ultimately how to best handle public health crisis like",{'compound': 0.936},{'compound': 0.9081},0.325,"{'neg': 0.063, 'neu': 0.461, 'pos': 0.476}","{'neg': 0.084, 'neu': 0.576, 'pos': 0.34}"
1603,1243618506287067150,Fri Mar 27 19:18:51 +0000 2020,1,1,Utterly appalling conceit. Hilton was Cameron's whizzkid. Then Cummings had Johnson's ear + on #COVID19 the Behavioural Insights Team (formerly Nudge Unit) seem to have much influence. All clever people who know everything (they think) but understand nothing #COVID19 #Austerity https://t.co/Dv5YyGjSZM,utterly appalling conceit. hilton cameron whizzkid. ear behavioural insights team ( formerly nudge unit confusion seem much influence. clever people know everything ( think confusion understand nothing austerity,Utterly appalling conceit. Hilton was Cameron's whizzkid. Then Cummings had Johnson's ear on the Behavioural Insights Team (formerly Nudge Unit) seem to have much influence. All clever people who know everything (they think) but understand nothing Austerity,{'compound': -0.4927},{'compound': 0.0267},0.004,"{'neg': 0.223, 'neu': 0.683, 'pos': 0.093}","{'neg': 0.049, 'neu': 0.9, 'pos': 0.051}"
1604,1255778520397201416,Thu Apr 30 08:38:25 +0000 2020,0,2,"There's always hope &amp; ideas..

#COVID19 #Coronavirus #ToriesOut #PoliceState #PoliceStateUK #MassSurveillance
#BehavioralScience #behavioraleconomics #NWO #RevolutionNow #Censorship #Stasi #endthelockdown #NoVaccineForMe https://t.co/5xpOwIRih3",always hope; ideas .. tories police state police state mass surveillance behavioral science behavioral economics revolution censorship stasi endthelockdown no vaccine,There's always hope &amp; ideas.. Coronavirus Tories Out Police State Police State Mass Surveillance Behavioral Science behavioral economics Revolution Now Censorship Stasi endthelockdown No Vaccine For Me,{'compound': 0.1779},{'compound': 0.1779},0.0,"{'neg': 0.091, 'neu': 0.788, 'pos': 0.12}","{'neg': 0.073, 'neu': 0.831, 'pos': 0.096}"
1605,1252083961544740864,Mon Apr 20 03:57:33 +0000 2020,1,0,True. #COVID19 https://t.co/LBsEBc7FtH,true.,True.,{'compound': 0.4215},{'compound': 0.4215},0.35,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0}"
