,Unnamed: 0,created_at,hashtags,favorite_count,id,reweet_id,retweet_screen_name,lang,place,possibly_sensitive,retweet_count,text,user_screen_name,user_followers_count,user_location,user_name,user_screen_name.1,user_time_zone,text_cl,subkeywords,relevant_subkwords
1907,7444,Sat Apr 25 09:11:19 +0000 2020,HerdImmunity HerdimmunityIsMurder MitigationIsMurder PassiveGenocide coronavirus Covid_19,3,1253974862022021125,,,en,,False,3,"'...the Government’s behavioural science advisors had secretly referred to the idea  [#HerdImmunity] as a way of scientifically justifying the Government’s inaction to the British public.' 

#HerdimmunityIsMurder #MitigationIsMurder #PassiveGenocide #coronavirus #Covid_19 https://t.co/d4pMMgvWrJ",KellyOverCorona,555,The Netherlands,Kelly over Corona #ContainmentNu,KellyOverCorona,,"'...the government’s behavioural science advisors had secretly referred to the idea  [#herdimmunity] as a way of scientifically justifying the government’s inaction to the british public.' 

#herdimmunityismurder #mitigationismurder #passivegenocide #coronavirus #covid_19 https://t.co/d4pmmgvwrj","['behavioural science', 'corona', 'covid', 'herdimmunity']","['behavioural science', 'herdimmunity']"
1908,7446,Fri May 01 12:10:19 +0000 2020,Covid19 behaviouralscience WorkWell20,2,1256194236128649216,,,en,,False,2,"Want to learn how you can help look after your employees’ wellbeing during #Covid19? 

Check out our upcoming #behaviouralscience webinar: https://t.co/wfJZc0P7mD

#WorkWell20 https://t.co/5ygZ6Cvw00",CarrCommsLtd,3115,"24 Fitzwilliam Place, Dublin 2",Carr Communications,CarrCommsLtd,,"want to learn how you can help look after your employees’ wellbeing during #covid19? 

check out our upcoming #behaviouralscience webinar: https://t.co/wfjzc0p7md

#workwell20 https://t.co/5ygz6cvw00","['behaviouralscience', 'covid']",['behaviouralscience']
1909,7454,Tue Mar 17 16:40:47 +0000 2020,coronavirus,53,1239954848407121927,,,en,,,31,"THREAD: The UK government's #coronavirus approach feels all too familiar to me. It should feel equally familiar to anyone with a background in behavioural science because it's straight out of The Beginner's Guide to Behavioural Economics. It's a textbook use of 'anchoring'.

1/3",woodpunk,2406,Earth,Dr Tim Nicholls,woodpunk,,"thread: the uk government's #coronavirus approach feels all too familiar to me. it should feel equally familiar to anyone with a background in behavioural science because it's straight out of the beginner's guide to behavioural economics. it's a textbook use of 'anchoring'.

1/3","['behavioural science', 'behavioural economics', 'corona']","['behavioural science', 'behavioural economics']"
1911,7469,Wed Mar 18 20:01:58 +0000 2020,covid19UK COVID19 behavioualscience,1,1240367866471419904,,,en,,False,2,Our CEO Kelly was interviewed by the BBC this week. Behavioural Science is key in fight against #covid19UK #COVID19 #behavioualscience @cabinetofficeuk https://t.co/mY6JLMcLnM,socialchangeuk,2597,UK,Social Change UK,socialchangeuk,,our ceo kelly was interviewed by the bbc this week. behavioural science is key in fight against #covid19uk #covid19 #behavioualscience @cabinetofficeuk https://t.co/my6jlmclnm,"['behavioural science', 'covid']",['behavioural science']
1912,7477,Sun Apr 26 12:04:28 +0000 2020,coronavirus SARSCoV2 BehavioralScience nudge,0,1254380824549564417,,,en,,False,0,"5 ways of using Behavioural Science to fight Corona Virus!
Source: @iNudgeyou_com 
#coronavirus #SARSCoV2 #BehavioralScience #nudge
https://t.co/3JaLl9jNlT",NudgeUnitGR,749,Ελλάς,Nudge Unit Greece,NudgeUnitGR,,"5 ways of using behavioural science to fight corona virus!
source: @inudgeyou_com 
#coronavirus #sarscov2 #behavioralscience #nudge
https://t.co/3jall9jnlt","['behavioural science', 'nudge', 'corona']","['behavioural science', 'nudge']"
1913,7481,Mon Mar 09 15:24:37 +0000 2020,coronavirus WashYourHands,0,1237036575718100992,,,en,,False,0,Making #coronavirus behaviour change fun. Try it yourself and create your own poster! 🙌 #WashYourHands https://t.co/yxCoUdHhoj,Cameron_Fiona,1247,"London, England 🇪🇺 🇮🇪",Fiona Cameron,Cameron_Fiona,,making #coronavirus behaviour change fun. try it yourself and create your own poster! 🙌 #washyourhands https://t.co/yxcoudhhoj,"['behaviour change', 'corona']",['behaviour change']
1914,7488,Wed Apr 29 04:26:24 +0000 2020,COVID19 SlowtheSpread coronavirus,2,1255352709877829633,,,en,,False,0,"@byrawpixel have used a new behavioural science study by @HKStrategies &amp; their creativity to develop a series of #COVID19 resources to help everyone effectively convey key messages &amp; #SlowtheSpread. Get those and 10,000+ free #coronavirus images at https://t.co/b5Slcu7VYm https://t.co/s4zBkFASlM",RawpixelG,931,,Sky,RawpixelG,,"@byrawpixel have used a new behavioural science study by @hkstrategies &amp; their creativity to develop a series of #covid19 resources to help everyone effectively convey key messages &amp; #slowthespread. get those and 10,000+ free #coronavirus images at https://t.co/b5slcu7vym https://t.co/s4zbkfaslm","['behavioural science', 'corona', 'covid']",['behavioural science']
1915,7496,Sat Mar 07 12:50:38 +0000 2020,coronavirus publichealth,2,1236273048845725696,,,en,,False,0,Another very good episode of real world behavioural science with @Stu_King_Hh this time in conversation with @SusanMichie and @jimmcmanusph discussing behavioural science as it applies to the #coronavirus and #publichealth https://t.co/kfDfiLtRGB,AoifeBarror,153,England,Aoife Fortescue-Webb,AoifeBarror,,another very good episode of real world behavioural science with @stu_king_hh this time in conversation with @susanmichie and @jimmcmanusph discussing behavioural science as it applies to the #coronavirus and #publichealth https://t.co/kfdfiltrgb,"['michie', 'behavioural science', 'corona']","['michie', 'behavioural science']"
1916,7499,Sun Apr 19 08:03:16 +0000 2020,rotary handwashing behaviourchange handhygieneforhealth SPATAP COVID19,0,1251783408969068544,,,en,,False,0,@RotaryPhoenix 🖐️🚰 #rotary #handwashing #behaviourchange project #handhygieneforhealth WATCH VIDEO https://t.co/uKEEDPh8e0 https://t.co/HtUOzsVYKT with #SPATAP Portable Tap making communities hygienic instantly https://t.co/7X3H0SlUB7  info@handhygieneforhealth.org #COVID19 https://t.co/X1BfUn9r7f,RotaryHHFH,98,"Sunshine Coast, Queensland",HandHygieneForHealth,RotaryHHFH,,@rotaryphoenix 🖐️🚰 #rotary #handwashing #behaviourchange project #handhygieneforhealth watch video https://t.co/ukeedph8e0 https://t.co/htuozsvykt with #spatap portable tap making communities hygienic instantly https://t.co/7x3h0slub7  info@handhygieneforhealth.org #covid19 https://t.co/x1bfun9r7f,"['behaviourchange', 'covid']",['behaviourchange']
1917,7504,Fri Mar 20 17:53:56 +0000 2020,coronavirus cybersecurity,0,1241060421093724163,,,en,,False,0,Read The Quality Management Daily - out now! https://t.co/APSmjsoHyc Thanks to @5SSupplies @CassSunstein @TUVSUD #coronavirus #cybersecurity,quality_nmsph,47,pasig,quality.nmsph,quality_nmsph,,read the quality management daily - out now! https://t.co/apsmjsohyc thanks to @5ssupplies @casssunstein @tuvsud #coronavirus #cybersecurity,"['sunstein', 'corona']",['sunstein']
1918,7505,Thu Mar 12 20:56:26 +0000 2020,covid19 AcademicChatter,2,1238207245411741696,,,en,,False,1,These are all great tips for on-line teaching! in my smaller  breakout groups (&lt;10) I share screen and do a partially worked example typing as students discuss - this week-applying behavior change approaches to #covid19 prevention @SusanMichie @UCSF_Epibiostat #AcademicChatter https://t.co/8XNLSEFUM7,MAHandley,335,,Margaret Handley,MAHandley,,these are all great tips for on-line teaching! in my smaller  breakout groups (&lt;10) i share screen and do a partially worked example typing as students discuss - this week-applying behavior change approaches to #covid19 prevention @susanmichie @ucsf_epibiostat #academicchatter https://t.co/8xnlsefum7,"['michie', 'covid']",['michie']
1919,7513,Sat Mar 14 00:11:24 +0000 2020,,18,1238618697989861378,,,en,,False,9,Nudge him into feeling better. https://t.co/iSEa3ELoiZ,Jennyflower,10338,UK/EUROPE ,Jen 🐇😷,Jennyflower,,nudge him into feeling better. https://t.co/isea3eloiz,['nudge'],['nudge']
1920,7518,Tue May 05 20:09:48 +0000 2020,,1,1257764454844059649,,,en,,False,0,"“At a time when we need to achieve rapid behaviour change on a massive scale, inconsistent and conflicting messages only creates confusion and makes achieving behaviour change much harder.” https://t.co/YGvrVFkYTI",Kukhaanye,443,South Africa,Makwande,Kukhaanye,,"“at a time when we need to achieve rapid behaviour change on a massive scale, inconsistent and conflicting messages only creates confusion and makes achieving behaviour change much harder.” https://t.co/ygvrvfkyti",['behaviour change'],['behaviour change']
1922,7526,Fri Apr 24 00:31:16 +0000 2020,climate behaviourchange COVID19,2,1253481600379006977,,,en,,False,0,Our 2030 #climate targets weren't sufficient then and they're definitely not sufficiently addressing the many green opportunities we have to embed long-term #behaviourchange &amp; green infrastructure projects as part of #COVID19 recovery &amp; resilience projects https://t.co/7Xg211xFsc,DrSeaRotmann,3332,"Wellington, NZ (mostly)",Dr🦑 Sea🐙,DrSeaRotmann,,our 2030 #climate targets weren't sufficient then and they're definitely not sufficiently addressing the many green opportunities we have to embed long-term #behaviourchange &amp; green infrastructure projects as part of #covid19 recovery &amp; resilience projects https://t.co/7xg211xfsc,"['behaviourchange', 'covid']",['behaviourchange']
1925,7536,Sun Apr 19 14:21:47 +0000 2020,Blackswan Covid19 Covid19,3,1251878667728248832,,,en,,False,1,"#Blackswan events like #Covid19 will cause a long term behaviour change amid consumers.

What sectors are bound to see the surge post impact of #Covid19?
https://t.co/FeTZpbFJG1",Inc42,25727,"Delhi, India",Inc42,Inc42,,"#blackswan events like #covid19 will cause a long term behaviour change amid consumers.

what sectors are bound to see the surge post impact of #covid19?
https://t.co/fetzpbfjg1","['behaviour change', 'covid']",['behaviour change']
1926,7544,Wed Mar 04 08:24:20 +0000 2020,Coronavirus PublicHealth China Wuhan Coronavirus Virology MedTech HealthTech,0,1235118869825515521,,,en,,False,0,"RT from medshronline #Coronavirus Covid-19: What can we learn from behavioural science?

https://t.co/BfF8mO9597

#PublicHealth #China #Wuhan #Coronavirus #Virology #MedTech #HealthTech https://t.co/N7Kfbcy4M4",MorningWu2,75,"London, England",Morning Wu,MorningWu2,,"rt from medshronline #coronavirus covid-19: what can we learn from behavioural science?

https://t.co/bff8mo9597

#publichealth #china #wuhan #coronavirus #virology #medtech #healthtech https://t.co/n7kfbcy4m4","['behavioural science', 'corona', 'covid']",['behavioural science']
1927,7545,Sun Jun 07 17:36:35 +0000 2020,FMOH HP COVID19 HP,3,1269684695370919936,,,en,,,0,This call for the #FMOH to rethink updating the current CoViD-19 prevention and response strategies. The wider public is also seemed fatigued for the current #HP programs and hence new tailored #COVID19 #HP activities informed by health behaviour change models are needed. (2/2),Giz_tessema,193,West Australia,"Gizachew Tessema, PhD",Giz_tessema,,this call for the #fmoh to rethink updating the current covid-19 prevention and response strategies. the wider public is also seemed fatigued for the current #hp programs and hence new tailored #covid19 #hp activities informed by health behaviour change models are needed. (2/2),"['behaviour change', 'covid']",['behaviour change']
1928,7547,Tue Mar 24 02:06:44 +0000 2020,governance coronavirus,1,1242271599522430979,,,en,,False,1,"“Behaviour change, whether enforced or voluntary, directly translates into lives saved.“ @pete_harrington

#governance #coronavirus https://t.co/jMsj2ALzcO",JonathanSaid1,2300,"Washington, DC",Jonathan Said,JonathanSaid1,,"“behaviour change, whether enforced or voluntary, directly translates into lives saved.“ @pete_harrington

#governance #coronavirus https://t.co/jmsj2alzco","['behaviour change', 'corona']",['behaviour change']
1929,7555,Fri Mar 20 18:00:59 +0000 2020,coronavirus,4,1241062195842220039,,,en,,False,1,"All the reports from the UK advisory groups supporting the government’s #coronavirus response, including modelling studies and the consensus on the behavioural science, can be found here for anyone interested ⬇️ https://t.co/8rfY7QeUBs",Naomi_D_Harvey,4145,UK.Own views.Married-don’t DM,Dr Naomi Harvey (PhD not MD) #StayHome,Naomi_D_Harvey,,"all the reports from the uk advisory groups supporting the government’s #coronavirus response, including modelling studies and the consensus on the behavioural science, can be found here for anyone interested ⬇️ https://t.co/8rfy7qeubs","['behavioural science', 'corona']",['behavioural science']
1930,7572,Wed May 06 22:28:06 +0000 2020,COVID19,0,1258161647450853377,,,en,,,0,".@CassSunstein: If we can ""engineer"" social norms like hand-washing &amp; staying home, it will be less painful &amp; contested b/c people will see it's what others are doing.
LISTEN to people, give them a sense of agency &amp; allow them to participate in creating the norms #COVID19 3/8",footesea,2366,"Maui, Hawaii",Liz Foote,footesea,,".@casssunstein: if we can ""engineer"" social norms like hand-washing &amp; staying home, it will be less painful &amp; contested b/c people will see it's what others are doing.
listen to people, give them a sense of agency &amp; allow them to participate in creating the norms #covid19 3/8","['sunstein', 'covid']",['sunstein']
1931,7575,Wed Jun 03 16:49:52 +0000 2020,COVID19 business Food farming GreenRecovery behaviouraleconomics,0,1268223384732733450,,,en,,False,1,"Just looking over the interesting #COVID19 survey responses from our #business segments ready for my 10am   slot tomorrow. 
@earth_trust #Food #farming #GreenRecovery #behaviouraleconomics  @TEEB4ME

https://t.co/C1oAcJbv17",jaynesvoice,247,"Oxfordshire, England",Jayne Manley,jaynesvoice,,"just looking over the interesting #covid19 survey responses from our #business segments ready for my 10am   slot tomorrow. 
@earth_trust #food #farming #greenrecovery #behaviouraleconomics  @teeb4me

https://t.co/c1oacjbv17","['behaviouraleconomics', 'covid']",['behaviouraleconomics']
1932,7577,Fri May 01 12:05:07 +0000 2020,facemasks COVID19,36,1256192927732293632,,,en,,False,15,"Rapid review of #facemasks in community settings using Bayesian analysis found evidence from RCTs is equivocal. Given uncertainty, policy decisions must balance likelihood of benefits and potential harms https://t.co/uLjWjLW10E  #COVID19 @SusanMichie @robertjwest @David_Simons_UK",OlgaPerski,1106,London,Olga Perski,OlgaPerski,,"rapid review of #facemasks in community settings using bayesian analysis found evidence from rcts is equivocal. given uncertainty, policy decisions must balance likelihood of benefits and potential harms https://t.co/uljwjlw10e  #covid19 @susanmichie @robertjwest @david_simons_uk","['michie', 'covid']",['michie']
1933,7582,Sat Apr 11 04:17:19 +0000 2020,behaviouralmedicine covid19 healthpsychology,4,1248827442770235393,,,en,,False,0,The latest @EHPSociety @PractHealthPsy blog out now - insights from #behaviouralmedicine for #covid19 #healthpsychology https://t.co/DnWaY0E7NS,JennyLOlson,601,Australia,Dr Jen Olson,JennyLOlson,,the latest @ehpsociety @practhealthpsy blog out now - insights from #behaviouralmedicine for #covid19 #healthpsychology https://t.co/dnway0e7ns,"['psychology', 'covid']",['psychology']
1934,7604,Sun May 10 20:10:04 +0000 2020,COVID19,10,1259576458021830656,,,en,,False,6,"Our Think Tank is asking the FG and State Govts. to relax the curfew and lengthen business hours to limit overcrowding, continue the ban of religious gatherings + initiate Behaviour Change Communication campaigns to stop #COVID19: 

Cc: @officialnesg

https://t.co/kh35QzaSy8",anapfoundation,1413,Nigeria,Anap Foundation,anapfoundation,,"our think tank is asking the fg and state govts. to relax the curfew and lengthen business hours to limit overcrowding, continue the ban of religious gatherings + initiate behaviour change communication campaigns to stop #covid19: 

cc: @officialnesg

https://t.co/kh35qzasy8","['behaviour change', 'covid']",['behaviour change']
1935,7610,Thu Apr 30 07:29:47 +0000 2020,COVID19 SlowtheSpread coronavirus,1,1255761250367094784,,,en,,False,0,"@byrawpixel have used a new behavioural science study by @HKStrategies &amp; their creativity to develop a series of #COVID19 resources to help everyone effectively convey key messages &amp; #SlowtheSpread. Get those and 10,000+ free #coronavirus images at https://t.co/DBTJK57HVS https://t.co/LHxt56e8ad",kutthaleeyoo,1902,,kutthaleeya,kutthaleeyoo,,"@byrawpixel have used a new behavioural science study by @hkstrategies &amp; their creativity to develop a series of #covid19 resources to help everyone effectively convey key messages &amp; #slowthespread. get those and 10,000+ free #coronavirus images at https://t.co/dbtjk57hvs https://t.co/lhxt56e8ad","['behavioural science', 'corona', 'covid']",['behavioural science']
1937,7616,Fri May 29 14:59:18 +0000 2020,COVID19,11,1266383620920545280,,,en,,False,3,"Is your behaviour putting you more at risk of contracting #COVID19?

Health Psychology lecturers from @QUBPsych have collaborated with other experts on the design of @yourCOVID19risk, a tool to estimate your risk of contracting and spreading the virus. https://t.co/DIAA78q8wF",QUBelfast,50309,"Belfast, Northern Ireland, UK",Queen's University Belfast 🎓,QUBelfast,,"is your behaviour putting you more at risk of contracting #covid19?

health psychology lecturers from @qubpsych have collaborated with other experts on the design of @yourcovid19risk, a tool to estimate your risk of contracting and spreading the virus. https://t.co/diaa78q8wf","['psychology', 'covid']",['psychology']
1938,7619,Thu Mar 12 21:19:09 +0000 2020,BehaviourChange change crisis pandemic recession NewZealand BillionDollarProblems Coronavirus ClimateChange,1,1238212962294222848,,,en,,False,0,"CHANGING BEHAVIOURS. Sharing 1st findings of my new #BehaviourChange Research. Do we #change when: 1) In a #crisis? 2) All do it? 3) We have a Compelling Reason? As a #pandemic &amp; #recession unfolds LOTS to research #NewZealand 
#BillionDollarProblems 
#Coronavirus #ClimateChange https://t.co/irJivAGmeF",CyclingRSmith,1257,Brisbane Australia & Devon UK,Rachel Smith,CyclingRSmith,,"changing behaviours. sharing 1st findings of my new #behaviourchange research. do we #change when: 1) in a #crisis? 2) all do it? 3) we have a compelling reason? as a #pandemic &amp; #recession unfolds lots to research #newzealand 
#billiondollarproblems 
#coronavirus #climatechange https://t.co/irjivagmef","['behaviourchange', 'pandemic', 'corona']",['behaviourchange']
1939,7621,Mon May 18 11:26:35 +0000 2020,impact COVID19 pandemic Ai behaviorchange tech socialimpact digitalimpact,3,1262343825151811584,,,en,,False,1,"The #impact of #COVID19 #pandemic behaviour change as displayed by the updated learning patterns of #Ai https://t.co/11GAGnH3WF
#behaviorchange #tech #socialimpact #digitalimpact",TimDixon1980,1730,"Sydney, Australia",Dr Tim Dixon,TimDixon1980,,"the #impact of #covid19 #pandemic behaviour change as displayed by the updated learning patterns of #ai https://t.co/11gagnh3wf
#behaviorchange #tech #socialimpact #digitalimpact","['behaviour change', 'pandemic', 'covid']",['behaviour change']
1940,7623,Tue Jun 02 13:42:27 +0000 2020,coronavirus behaviourchange,3,1267813833306849281,,,en,,False,0,"Through his work with Seefar and by setting an example in his personal life, Habib strives to inform his community about #coronavirus and how to stop it spreading. Find out more about Seefar’s work on coronavirus-related #behaviourchange communications: https://t.co/k7FRtx8SRb https://t.co/k5ssqrZ3SJ",seefar_org,1060,Hong Kong,Seefar,seefar_org,,"through his work with seefar and by setting an example in his personal life, habib strives to inform his community about #coronavirus and how to stop it spreading. find out more about seefar’s work on coronavirus-related #behaviourchange communications: https://t.co/k7frtx8srb https://t.co/k5ssqrz3sj","['behaviourchange', 'corona']",['behaviourchange']
1941,7624,Sun Mar 15 02:54:38 +0000 2020,,0,1239022163207872512,,,en,,False,0,"@peter_mott @richardabetts @AdamJKucharski Doubt Adam is involved in the controversial behavioural fatigue model. I read his thread as mostly Richard's 1 (miscommunication).

Ranking effectiveness of measures is obvs worthwhile, but cost-effectiveness limit is govt decision. Contain &gt; flatten.

https://t.co/znSW80ugFp",Cedders68,1100,Mare Imbrium,Cedric Knight🌍,Cedders68,,"@peter_mott @richardabetts @adamjkucharski doubt adam is involved in the controversial behavioural fatigue model. i read his thread as mostly richard's 1 (miscommunication).

ranking effectiveness of measures is obvs worthwhile, but cost-effectiveness limit is govt decision. contain &gt; flatten.

https://t.co/znsw80ugfp",['behavioural fatigue'],['behavioural fatigue']
1945,7643,Fri Mar 13 00:46:41 +0000 2020,Covid_19 coronavirusuk coronavirus,1,1238265187414802432,,,en,,,1,Govt doesnt know about #Covid_19 so is going by behavioural science: what if Qs. It isn’t rocket science 2 know that it can be passed by droplets in the air from coughing so why still large gatherings? #coronavirusuk #coronavirus,eye_weather,1073,NHS.  EU,Paul @MEDIA #mentalhealth #Wellbeing🐕‍🦺🇨🇰🎃🎃,eye_weather,,govt doesnt know about #covid_19 so is going by behavioural science: what if qs. it isn’t rocket science 2 know that it can be passed by droplets in the air from coughing so why still large gatherings? #coronavirusuk #coronavirus,"['behavioural science', 'corona', 'covid']",['behavioural science']
1950,7686,Tue Apr 14 09:10:04 +0000 2020,BehaviouralScience covid19 coronavirus health,0,1249988282802475010,,,en,,False,0,"Coronavirus has put the application of #BehaviouralScience to influence public health into the spotlight. And the stakes couldn’t be higher.

https://t.co/v6lBz2hqp4 #covid19 #coronavirus #health",behavewithus,2237,Manchester,The Behaviours Agency,behavewithus,,"coronavirus has put the application of #behaviouralscience to influence public health into the spotlight. and the stakes couldn’t be higher.

https://t.co/v6lbz2hqp4 #covid19 #coronavirus #health","['behaviouralscience', 'corona', 'covid']",['behaviouralscience']
1952,7693,Thu Mar 12 14:23:40 +0000 2020,,2,1238108402376728577,,,en,,False,0,Wow I think we need to be following guidance from epidemiologists and immunologists rather than a behavioural psychologist at this stage https://t.co/0DadpKHhXr,WanderingGaia,7316,Earth,Gaia Vince,WanderingGaia,,wow i think we need to be following guidance from epidemiologists and immunologists rather than a behavioural psychologist at this stage https://t.co/0dadpkhhxr,['psychologist'],['psychologist']
1953,7694,Thu Apr 16 12:39:13 +0000 2020,COVID19 lockdown behaviourchange psychology coronavirus StayHome,0,1250765690166022146,,,en,,False,1,"Check out this blog from Professor John Parkinson, Head of the School of Psychology at Bangor Uni, on improving behaviour compliance during #COVID19 #lockdown #behaviourchange #psychology #coronavirus #StayHome @seicbangor @BangorUni @BehaviourSci
https://t.co/knPucyEkj0",PsychBangor,3279,"Bangor, Gwynedd",Bangor Psychology,PsychBangor,,"check out this blog from professor john parkinson, head of the school of psychology at bangor uni, on improving behaviour compliance during #covid19 #lockdown #behaviourchange #psychology #coronavirus #stayhome @seicbangor @bangoruni @behavioursci
https://t.co/knpucyekj0","['behaviourchange', 'psychology', 'corona', 'covid']","['behaviourchange', 'psychology']"
1955,7701,Mon Jun 08 13:30:09 +0000 2020,psychology Covid19 policy,26,1269985065129426945,,,en,,False,17,"Behavioural science key to success of Covid-19 ‘test and trace’ app. Find out why its so important in our new briefing: https://t.co/YBzrz0boMC

@DrAngelChater @saskiaabdoh  #psychology #Covid19 #policy https://t.co/rRR61jBk6g",BPSOfficial,86225,"Leicester, UK",British Psychological Society,BPSOfficial,,"behavioural science key to success of covid-19 ‘test and trace’ app. find out why its so important in our new briefing: https://t.co/ybzrz0bomc

@drangelchater @saskiaabdoh  #psychology #covid19 #policy https://t.co/rrr61jbk6g","['chater', 'behavioural science', 'psychology', 'covid']","['chater', 'behavioural science', 'psychology']"
1956,7709,Mon Mar 16 07:36:14 +0000 2020,coronavirus mustread,7,1239455418230980608,,,en,,False,3,"What is the role of behavioural science in a pandemic? 
A nuanced analysis of the controversy around the oddball #coronavirus approach by @leighblue: https://t.co/wvbyTJbsSs #mustread",koenfucius,4930,here,Koenfucius,koenfucius,,"what is the role of behavioural science in a pandemic? 
a nuanced analysis of the controversy around the oddball #coronavirus approach by @leighblue: https://t.co/wvbytjbsss #mustread","['behavioural science', 'pandemic', 'corona']",['behavioural science']
1957,7710,Wed Apr 01 11:36:16 +0000 2020,Covid19,3,1245314029758943232,,,en,,,0,"@MOH_Kenya Kindly make use of Brenda and Brian in the fight against #Covid19. Survivors like Brenda and Brian are a great resource in Risk Communication, Behaviour Change and Social/Community Engagement. Congratulations to all for the great work!",KJeremiahN,2403,Global,Jeremiah Kariuki,KJeremiahN,,"@moh_kenya kindly make use of brenda and brian in the fight against #covid19. survivors like brenda and brian are a great resource in risk communication, behaviour change and social/community engagement. congratulations to all for the great work!","['behaviour change', 'covid']",['behaviour change']
1961,7724,Fri May 22 18:16:11 +0000 2020,cloudsecurity CyberSecurity COVIDー19 coronavirus remotework GRC infosec,3,1263896456592687105,,,en,,False,3,"UK's Ministry of Defence: We'll harvest and anonymise private COVID-19 apps' tracing data by handing it to 'behavioural science' arm...
 https://t.co/GvBowWguK0

#cloudsecurity #CyberSecurity #COVIDー19 #coronavirus #remotework #GRC #infosec",IT_SPoKE,710,Florida,"Mats Nygren, CISSP, CCSP, CDPSE, CRISC, CCNA Sec.",IT_SPoKE,,"uk's ministry of defence: we'll harvest and anonymise private covid-19 apps' tracing data by handing it to 'behavioural science' arm...
 https://t.co/gvbowwguk0

#cloudsecurity #cybersecurity #covidー19 #coronavirus #remotework #grc #infosec","['behavioural science', 'corona', 'covid']",['behavioural science']
1962,7729,Sat Mar 14 17:54:50 +0000 2020,COVID19,4,1238886317058150400,,,en,,,0,A few of my concerns about #COVID19 in the UK. Our government is massively behind the curve compared to other nations. Why? Where’s the evidence herd immunity will appear? Reliance on behavioural ‘science’ for strategy is nuts.,martinbamford,11180,"Cranleigh, Surrey, UK",Martin Bamford,martinbamford,,a few of my concerns about #covid19 in the uk. our government is massively behind the curve compared to other nations. why? where’s the evidence herd immunity will appear? reliance on behavioural ‘science’ for strategy is nuts.,"['covid', 'herd immunity']",['herd immunity']
1966,7742,Mon Mar 16 13:42:02 +0000 2020,COVID19 COVID2019 covidー19uk,3,1239547473523335169,,,en,,False,0,"Social media can be divisive. But it has prepared us for some of the behaviour change that is needed to fight the global impact of #COVID19. And in turn, this could affect the way we engage through social media - for the better. 
#COVID2019 #covidー19uk  
https://t.co/ID58UryDkA",Widesight2,111,"London, England",Widesight,Widesight2,,"social media can be divisive. but it has prepared us for some of the behaviour change that is needed to fight the global impact of #covid19. and in turn, this could affect the way we engage through social media - for the better. 
#covid2019 #covidー19uk  
https://t.co/id58urydka","['behaviour change', 'covid']",['behaviour change']
1970,7763,Sat Mar 14 15:08:16 +0000 2020,,0,1238844403118153728,,,en,,False,0,This behavioural science strategy comes with some astonishing KPI’s https://t.co/7fOPHRefaO,pteer,829,Brighton and London,phil teer,pteer,,this behavioural science strategy comes with some astonishing kpi’s https://t.co/7fophrefao,['behavioural science'],['behavioural science']
1971,7765,Fri Mar 06 06:06:47 +0000 2020,coronavirus COVID19 behaviouraldesign behavioraldesign behavioralscience behaviouralscience,4,1235809031358308352,,,en,,False,2,Behavioural Design to get people to use the sanitizer @NudgingforKids #coronavirus #COVID19 #behaviouraldesign #behavioraldesign #behavioralscience #behaviouralscience https://t.co/GJFGTxCe4C,BriefcaseTweets,433,Mumbai,Briefcase,BriefcaseTweets,,behavioural design to get people to use the sanitizer @nudgingforkids #coronavirus #covid19 #behaviouraldesign #behavioraldesign #behavioralscience #behaviouralscience https://t.co/gjfgtxce4c,"['behaviouralscience', 'nudging', 'corona', 'covid']","['behaviouralscience', 'nudging']"
1976,7799,Sun May 10 17:30:05 +0000 2020,herdimmunity COVID19 horrifyingcriminalnegligence,0,1259536197099180033,,,en,,False,0,"Its never stopped @pete_sinclair being #herdimmunity (thousands flying in pr day to spread it; care home residents being sent back to their hmes #COVID19 positive to spread it to other residents; inadequate PPE; inadequate testing, the list goes on). #horrifyingcriminalnegligence https://t.co/9ZFQMOSppD",GeorginaDowns43,936,,Georgina Downs,GeorginaDowns43,,"its never stopped @pete_sinclair being #herdimmunity (thousands flying in pr day to spread it; care home residents being sent back to their hmes #covid19 positive to spread it to other residents; inadequate ppe; inadequate testing, the list goes on). #horrifyingcriminalnegligence https://t.co/9zfqmosppd","['covid', 'herdimmunity']",['herdimmunity']
1977,7801,Wed Apr 29 15:22:26 +0000 2020,sagepanel covid19 coronavirusuk,0,1255517807149830144,,,en,,False,0,"More behaviorism probably won't help ""The specialisms being sought are behavioural psychology, health psychology, behaviour change and behavioural economic"" #sagepanel #covid19 #coronavirusuk @danbloom1 @RobinMcKie @dpcarrington @georgeeaton @paulmasonnews https://t.co/DiudFUa11R",MarkJSmithonMSN,771,,Mark J Smith,MarkJSmithonMSN,,"more behaviorism probably won't help ""the specialisms being sought are behavioural psychology, health psychology, behaviour change and behavioural economic"" #sagepanel #covid19 #coronavirusuk @danbloom1 @robinmckie @dpcarrington @georgeeaton @paulmasonnews https://t.co/diudfua11r","['behaviour change', 'psychology', 'corona', 'covid']","['behaviour change', 'psychology']"
