favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web App,"b""RT @HKStrategies: H+K's behavioral science unit conducted messaging research, finding that the more altruistic messages resonated better wi\xe2\x80\xa6""",,True,Mon Mar 30 19:20:55 +0000 2020,7,b'1244706190011117568'
0,Twitter Web App,"b'RT @jayvanbavel: We have a new paper on \nhow policy makers, the media, and the public can use social &amp; behavioural science to support #COVI\xe2\x80\xa6'",,True,Fri Mar 27 03:53:11 +0000 2020,589,b'1243385552432328705'
0,TheMagaBat,"b'RT @cheltak: ""Say less, say it better, and say it from the heart. And when you don\'t know, say you don\'t know. This is not a time to wing i\xe2\x80\xa6'",,True,Wed Apr 08 02:19:13 +0000 2020,16,b'1247710561695158275'
2,Twitter Web App,"b'In this Real World Behavioural Science special, Dr. @SusanMichie &amp; colleagues (@UCLBehaveChange) discuss how behavi\xe2\x80\xa6 https://t.co/MlsjaaVTEH'",,False,Mon Mar 09 02:24:29 +0000 2020,1,b'1236840247528308737'
0,Twitter Web App,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 17:21:34 +0000 2020,979,b'1238153172276912128'
1,Twitter for iPhone,b'@GOP @Mike_Pence Someone nudge mike putz as he\xe2\x80\x99s stuck on the only #gop talking point from the incompetent @potus T\xe2\x80\xa6 https://t.co/9PiJk9rUC8',GOP,False,Mon Apr 20 22:28:41 +0000 2020,0,b'1252363588636835843'
46,Twitter for iPad,b'Its amazing what the @RDsouthampton @UHSFT @UoS_Medicine @unisouthampton @CIRUsoton  team has got off the ground in\xe2\x80\xa6 https://t.co/3DXJSzquUv',,False,Wed Mar 25 21:14:10 +0000 2020,15,b'1242922748357287937'
0,Twitter for Android,b'RT @AdoptionsUk: PLEASE SHARE Archie 6 Beagle Cross BATH \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\n\nArchie looking for quiet home affectionate he will nudge  for fuss likes train\xe2\x80\xa6',,True,Sun Mar 29 11:47:33 +0000 2020,164,b'1244229708532727808'
0,Twitter Web App,b'RT @drbobgill: Led By Behavioural Science\nPsychologists &amp; propagandists determined @10DowningStreet policy aligned with sociopathic intent\xe2\x80\xa6',,True,Tue Apr 14 08:52:53 +0000 2020,18,b'1249983955249627136'
0,Twitter for Android,b'RT @shelf_club: Who is trying out new podcasts- to get through the self-quarantining? Bookclub podcasts? \xf0\x9f\x8e\xa7\xf0\x9f\x97\xa3\xef\xb8\x8f\n Poke. Hint. Nudge. Wink. Nod.\xe2\x80\xa6',,True,Tue Mar 24 03:04:41 +0000 2020,3,b'1242286185222832128'
0,Twitter for iPad,"b""RT @Gian_TCatt: While minsters [based on advice of 'nudge unit' cranks] say they must not move too early to prohibit large gatherings in a\xe2\x80\xa6""",,True,Fri Mar 13 10:45:29 +0000 2020,9,b'1238415882839379968'
0,Twitter Web App,b'RT @docrussjackson: The UK Govt clearly got the #COVID19 response wrong. Why more journalists are unable to say this shows just how broken\xe2\x80\xa6',,True,Fri Apr 17 09:36:54 +0000 2020,29,b'1251082195709693952'
0,Twitter for Android,b'RT @Chatty111Prasad: Simple focused Behaviour change communication message as #IndiaFightsCorona to ensure #SwasthaBharat #Health #StayHome\xe2\x80\xa6',,True,Thu Apr 23 07:47:09 +0000 2020,7,b'1253228903566475265'
0,Twitter for iPad,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Fri Mar 13 11:46:11 +0000 2020,979,b'1238431156468625412'
0,Twitter for iPhone,b'RT @StefSimanowitz: @peterjukes @BorisJohnson @Schofe @hollywills @mvdct @CereinynOrd @afneil @JeremyVineOn5 @FullFact @Peston @JIMrichards\xe2\x80\xa6',,True,Sat Mar 21 09:34:54 +0000 2020,142,b'1241297219803852800'
33,Twitter for Android,"b""My God. This is straight up going to kill people. He doesn't even know what herd immunity is. https://t.co/PnyszgvVOJ""",,False,Thu Mar 12 13:33:10 +0000 2020,11,b'1238095690804408320'
0,Twitter for iPhone,b'Very interesting stat. #coronavirus https://t.co/BOVkTh9lQb',,False,Tue Mar 31 09:44:20 +0000 2020,0,b'1244923472628707328'
0,LisaPPHRbot,"b'RT @Liberal_Leigh: UK govt: ""We are basing our response to #coronavirus on behavioural science""\n\n""You mean the behaviour of viruses spreadi\xe2\x80\xa6'",,True,Thu Apr 23 12:17:11 +0000 2020,3,b'1253296859298349056'
0,Twitter for iPad,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 14:24:53 +0000 2020,979,b'1238108708816728064'
20,CoSchedule,b'Framing &amp; behavioral science matter for #COVID19 communications: Publishing the number of warnings issued for viola\xe2\x80\xa6 https://t.co/J66tcKAqNG',,False,Mon Mar 23 21:30:01 +0000 2020,7,b'1242201963988750336'
0,Twitter for iPhone,"b'RT @vitalbaa: Care @le_belve, il #coronavirus sarebbe un caso da manuale per valutare l\xe2\x80\x99efficacia di soft law, specie del nudge, per convin\xe2\x80\xa6'",,True,Sat Mar 07 12:51:55 +0000 2020,6,b'1236273371085709312'
0,Twitter Web App,b'RT @osbcucscso: Hey friends maybe you can help us out.  We would love to talk to @Sflecce to ensure that the work we do for our students an\xe2\x80\xa6',,True,Thu Mar 26 11:19:05 +0000 2020,33,b'1243135379097694213'
0,Twitter Web App,"b""I can't get the recall coordinators' formula from Fight Club out of my head https://t.co/6HiGpeRq2G #coronavirus https://t.co/sRIM19tKmT""",,False,Fri Mar 13 16:41:00 +0000 2020,0,b'1238505352112541696'
0,Twitter for Android,b'Propaganda Unit.\nInside the #UK government\xe2\x80\x99s influential \xe2\x80\x98nudge unit\xe2\x80\x99 which helped create #coronavirus strategy https://t.co/4YnQMypadJ',,False,Sat Apr 04 09:29:01 +0000 2020,0,b'1246369171832791041'
0,Twitter Web App,b'RT @peterjukes: Interesting how Vallance/Cummings/Nudge Unit plan for \xe2\x80\x98herd immunity\xe2\x80\x99 (in the absence of a vaccine and with no serology to\xe2\x80\xa6',,True,Tue Apr 28 00:19:07 +0000 2020,76,b'1254928093694885890'
6,Twitter Web App,"b'\xe2\x80\x9cIf you want somebody to take action and follow a message that you are giving them, keep it simple!\xe2\x80\x9d\n- Our\xe2\x80\xa6 https://t.co/fCutmPL8Cf'",,False,Thu Mar 26 11:34:07 +0000 2020,1,b'1243139163471458304'
0,Twitter for iPhone,b'RT @scarlettmcnally: This is a great blog from @CPOC_News patient representative! Life after #cancer diagnosis and during pandemic. #mental\xe2\x80\xa6',,True,Fri Apr 17 17:45:08 +0000 2020,1,b'1251205063709777926'
0,Twitter for Android,b'RT @faisalislam: Mark interviews the nudge unit behavioural scientist whose advice has driven the epidemic response so far -',,True,Fri Mar 13 11:21:18 +0000 2020,191,b'1238424897170407425'
0,Twitter Web App,"b""RT @AndyBrookeLmstn: Update\n\nIt's now up to 154 (of a possible 338)\n\nTo: @MarkGerretsen @liberal_party #LPC\n       ON   Kingston and the Is\xe2\x80\xa6""",,True,Sun Apr 12 00:33:23 +0000 2020,7,b'1249133476865019904'
0,Twitter for iPhone,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 14:35:12 +0000 2020,979,b'1238111305770418176'
0,Twitter Web App,"b'VOILA\nDie ""Nudging""-Crew: https://t.co/d0qkihEE0v'",,False,Sun Apr 26 00:17:34 +0000 2020,0,b'1254202928912642049'
0,Twitter for iPhone,b'RT @DrSOF_: Tweet directed to all friends &amp; contacts. Situation in Ireland nearing irreversible level of #COVID19 community spread. Please\xe2\x80\xa6',,True,Thu Mar 12 08:31:29 +0000 2020,45,b'1238019772371161088'
0,Twitter for iPhone,"b'RT @alivewithideas: Stay safe, respect social distancing, work from home. All vital messages. But how do you get people to follow them? If\xe2\x80\xa6'",,True,Mon Mar 30 21:28:48 +0000 2020,1,b'1244738369512448001'
16,Twitter for iPhone,b'So glad I\xe2\x80\x99ve subscribed to @BylineTimes  great stories - why aren\xe2\x80\x99t MSM doing this kind of thing #coronavirus https://t.co/hUQFtrpaXr',,False,Sat Mar 28 13:55:10 +0000 2020,13,b'1243899435991654400'
2,Sprout Social,b'Tune in to @BBCRadio4 this evening to hear Professor of Behavioural Science @NickJChater on the panel for\xe2\x80\xa6 https://t.co/6lhbr6Wk0w',,False,Fri Mar 20 13:29:51 +0000 2020,1,b'1240993961487011840'
0,Twitter for Android,"b""RT @HKStrategies: H+K's behavioral science unit conducted messaging research, finding that the more altruistic messages resonated better wi\xe2\x80\xa6""",,True,Fri Apr 03 05:32:40 +0000 2020,7,b'1245947303065681920'
0,Twitter Web App,"b'RT @DG_Rand: \xf0\x9f\x9a\xa8New working paper!\xf0\x9f\x9a\xa8\n\n""Fighting COVID-19 misinformation on social media: \nExperimental evidence for a scalable accuracy nudge\xe2\x80\xa6'",,True,Wed Mar 18 09:53:17 +0000 2020,280,b'1240214685821153281'
0,Twitter for Android,b'RT @PujyaSwamiji: The Mantra for today is togetherness. When interfaith leaders come together we can address social stigmas affecting our s\xe2\x80\xa6',,True,Tue Apr 14 15:12:59 +0000 2020,12,b'1250079612979175424'
0,TweetDeck,b'RT @SebJilke: How to use Behavioral Science to fight the #coronavirus ?\n\nCheck this new timely review in @Journal_BPA \xe2\x80\x94&gt;  https://t.co/H92r\xe2\x80\xa6',,True,Sun Mar 29 16:00:20 +0000 2020,56,b'1244293321696174089'
1,Twitter Web App,b'The behavioral adjustments consumers are making now will continue to impact well into the future. Register now for\xe2\x80\xa6 https://t.co/2YXnE5nhp5',,False,Mon Apr 06 15:53:37 +0000 2020,0,b'1247190733385338880'
0,Twitter for iPhone,"b'@OnwardTogether founded by a #WoC, we are a small #notforprofit creating mobile #games to educate, engage and empow\xe2\x80\xa6 https://t.co/O8OsII8RNS'",OnwardTogether,False,Wed Apr 29 20:56:55 +0000 2020,0,b'1255601982833864714'
0,Twitter for iPhone,b'RT @HotepJesus: Maybe somebody (Wuhan Institute of Virology + Bill Gates) gave them a little nudge to help combine them?',,True,Sun Mar 22 13:20:23 +0000 2020,65,b'1241716355121856512'
0,Twitter for Android,"b'RT @DrSaccoNeuro: The @AANMember and other organizations are helping get the latest #COVID19US information out to all of us.  Knowledge, be\xe2\x80\xa6'",,True,Fri Mar 20 10:38:50 +0000 2020,8,b'1240950921259028480'
0,Twitter for iPhone,"b'RT @mi6rogue: I was told today this ""get back to work"" campaign will be live from next week, the aim is to ""Nudge"" the public back to work.\xe2\x80\xa6'",,True,Thu Apr 30 19:49:14 +0000 2020,73,b'1255947336481681411'
0,Twitter Web App,b'RT @bbc5live: \xe2\x80\x9cMy husband is a postman. His work has not provided any hand sanitiser and he has nowhere to wash his hands. What should he d\xe2\x80\xa6',,True,Tue Mar 31 08:53:51 +0000 2020,37,b'1244910768484749312'
0,Twitter Web App,"b'RT @mi6rogue: I was told today this ""get back to work"" campaign will be live from next week, the aim is to ""Nudge"" the public back to work.\xe2\x80\xa6'",,True,Thu Apr 30 19:17:35 +0000 2020,73,b'1255939374337994757'
0,Twitter Web App,"b'RT @MartinShovel: My cartoon - he doesn\xe2\x80\x99t trust doctors, he wants to see a behavioural scientist \n#coronavirus \n#wato https://t.co/BKjo2KjR\xe2\x80\xa6'",,True,Fri Mar 13 16:33:27 +0000 2020,54,b'1238503451660877825'
0,Twitter for Android,"b'RT @StefSimanowitz: When the man leading the govt\xe2\x80\x99s #COVID19 response - David Halpern, the head of the Nudge Unit (@B_I_Tweets) - set out h\xe2\x80\xa6'",,True,Fri Apr 17 10:48:02 +0000 2020,21,b'1251100097309552645'
0,Twitter Web App,"b'RT @Cost_ofLiving: Five years ago, in what now seems like a previous era, we ran a blog post on swine flu, nudge theory, public health and\xe2\x80\xa6'",,True,Fri Mar 20 13:54:38 +0000 2020,2,b'1241000196097662978'
0,Twitter Web App,b'RT @peterjukes: Forget all behavioural science stuff. Look at the number of people on respirators - that\xe2\x80\x99s the life saving element https://\xe2\x80\xa6',,True,Sat Mar 14 19:16:29 +0000 2020,90,b'1238906867599933440'
0,Twitter Web App,b'A Little Inspiration On Behavior Change In Light Of Current Global Events with @spmacg \n#habits #behaviorchange\xe2\x80\xa6 https://t.co/WKsmEJrDfm',,False,Fri Mar 13 12:21:50 +0000 2020,1,b'1238440130270105600'
0,Twitter Web App,b'RT @ideas42: 95+ countries plan to send cash to citizens to make up for lost income during #COVID19. Making the most of cash = a crucial pi\xe2\x80\xa6',,True,Thu Apr 09 14:55:00 +0000 2020,5,b'1248263145577160705'
0,Twitter for iPhone,b'RT @ChatTimeNow: Our newsletter is too hot to handle this week! @Cat_SimpsonXO is in our spotlight this week! Come get to know her! https:/\xe2\x80\xa6',,True,Fri May 01 03:19:26 +0000 2020,5,b'1256060633608531968'
0,Twitter Web App,b'RT @AdoptionsUk: PLEASE SHARE Archie 6 Beagle Cross BATH \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\n\nArchie looking for quiet home affectionate he will nudge  for fuss likes train\xe2\x80\xa6',,True,Mon Mar 23 23:38:41 +0000 2020,164,b'1242234341801046018'
2,Twitter Web App,"b""Don't miss out.@austine_okpegwa @SonofShama @SechiePhilip @sleazeprince @PreciousIkpang @LukeOnofiok @Pauchifritz\xe2\x80\xa6 https://t.co/uNuH7RS0pM""",,False,Sat Apr 11 11:44:53 +0000 2020,0,b'1248940078191325184'
0,Twitter Web App,b'This quick video uses #implementationscience to quickly talk about behavior change &amp; social distancing with\xe2\x80\xa6 https://t.co/G5spy39Je5',,False,Mon Apr 06 15:49:56 +0000 2020,0,b'1247189808675422208'
0,Twitter Web App,"b'RT @vijayanpinarayi: We must address the aspect of a probable ""Response Fatigue"" to lockdown | #COVID19\n\nA society-level behavior change, e\xe2\x80\xa6'",,True,Mon Mar 30 09:54:53 +0000 2020,592,b'1244563740156198912'
0,Twitter for iPhone,b'A weekend without sport is nothing of the sort \xe2\x98\xb9\xef\xb8\x8f #MightAsWellGoToWork #OhWaitCantDoThatEither https://t.co/Nx0HAIYc0X',,False,Fri Mar 13 20:50:34 +0000 2020,0,b'1238568157230620672'
0,Twitter Web App,"b'RT @alexanderhaslam: If you thought behavioural science was unimportant for health, think again. This modelling says it all. Getting 80% (n\xe2\x80\xa6'",,True,Tue Mar 31 09:34:24 +0000 2020,68,b'1244920974648258562'
0,Twitter for Android,b'RT @martin_oneill: Government making bad policy on the basis of hunches and pseudoscience from the \xe2\x80\x9cNudge Unit\xe2\x80\x9d. David Halpern is not a sci\xe2\x80\xa6',,True,Thu Mar 12 21:48:18 +0000 2020,101,b'1238220298778030080'
44,Twitter for iPhone,b'Behaviour change is ONLY possible when there is understanding. \n\nSimply forcing without understanding will result i\xe2\x80\xa6 https://t.co/Z7zb4By8n2',,False,Fri Apr 10 14:14:30 +0000 2020,13,b'1248615343737548800'
0,Twitter Web App,"b""#TEFSinfo 16th march 2020 'Impact of Corona virus measures on the working student: The nudge that breaks the camel\xe2\x80\x99\xe2\x80\xa6 https://t.co/2NAMFgEWaO""",,False,Mon Mar 16 21:07:38 +0000 2020,0,b'1239659614691569664'
0,Twitter Web App,"b'RT @DrPhillipLee: At the moment, as a practising GP I\xe2\x80\x99d rather be hearing from someone who\xe2\x80\x99s an expert in virology rather than \xe2\x80\x98nudge\xe2\x80\x99 psyc\xe2\x80\xa6'",,True,Thu Mar 12 14:27:35 +0000 2020,282,b'1238109388218531841'
0,Twitter for Android,"b'RT @LFeldmanBarrett: Kudos to @jayvanbavel &amp; colleagues for this paper filled with pandemic-relevant behavioral science, much of it already\xe2\x80\xa6'",,True,Sun Apr 12 14:51:36 +0000 2020,63,b'1249349454538379270'
0,Twitter Web App,"b'RT @Doctorshaib: A helpful #coronavirus, nudge to friends, family and colleagues for keeping a low profile. https://t.co/3MKCFH3J7S'",,True,Fri Mar 20 11:26:25 +0000 2020,75,b'1240962898958135298'
0,Hootsuite Inc.,"b'- Did your customers change their behaviour amid #COVID19?\n- As a consumer, did your behaviour change amid COVID-19\xe2\x80\xa6 https://t.co/xKBlJsBj93'",,False,Mon Apr 20 16:01:44 +0000 2020,0,b'1252266205521600514'
0,Twitter Web App,b'RT @StefSimanowitz: @peterjukes @BorisJohnson @Schofe @hollywills @mvdct @CereinynOrd @afneil @JeremyVineOn5 @FullFact @Peston @JIMrichards\xe2\x80\xa6',,True,Fri Apr 17 16:42:29 +0000 2020,142,b'1251189299648831489'
0,Twitter for Android,"b'RT @NafeezAhmed: My new @BylineTimes investigation underscores the need, eventually, for a public inquiry. Why was a speculative Oxford mod\xe2\x80\xa6'",,True,Sat Mar 28 20:19:44 +0000 2020,387,b'1243996212556070913'
0,Twitter for iPhone,b'RT @joBeeGeorgeous: Ppl should also pick up after themselves. And in this time of crisis they should clean up loos after they use.\n\nNudge p\xe2\x80\xa6',,True,Tue Mar 17 08:58:42 +0000 2020,3,b'1239838560838131712'
0,Twitter Web App,b'RT @NafeezAhmed: In my new investigation for @BylineTimes I reveal how the speculative Oxford model which said Britons might already be dev\xe2\x80\xa6',,True,Fri Mar 27 11:07:25 +0000 2020,555,b'1243494829641928704'
1,Twitter for iPhone,b'How are the SDGs affected by #COVID19? What if we could incentivize a behaviour change that would also contribute t\xe2\x80\xa6 https://t.co/sSKdUMCs60',,False,Thu Apr 02 03:36:47 +0000 2020,0,b'1245555751235567616'
2,Twitter for Android,"b""I'd put hand wipes out for them if I could find any. Instead, the kids helped make this sign for the door.\xe2\x80\xa6 https://t.co/9OwIesehNE""",,False,Tue Mar 31 09:29:42 +0000 2020,0,b'1244919792496230400'
0,Twitter for Android,b'RT @EcosystemHealth: Excellent @IPBES guest article &amp; clear approach to averting future pandemic risks:\n\xf0\x9f\x92\xa0Strengthen &amp; enforce environmental\xe2\x80\xa6',,True,Tue Apr 28 01:35:25 +0000 2020,11,b'1254947293167603712'
0,Twitter for Android,"b'RT @JohnsHopkinsSPH: NEW: @JohnsHopkinsCCP has launched the #COVID19 Communication Network (CCN), a website dedicated to curating essential\xe2\x80\xa6'",,True,Thu Apr 30 00:08:20 +0000 2020,36,b'1255650155828613121'
0,Twitter for Android,"b'\xe2\x80\x9cPeople get tired of behaviour change, tired of social distancing, so it is incumbent on the state and authorities\xe2\x80\xa6 https://t.co/Ld0P9YBFwz'",,False,Sat Mar 21 21:29:14 +0000 2020,0,b'1241476990911287296'
0,Twitter for iPhone,"b'RT @sunsopeningband: Hey, @APTAtweets. Wink, wink. Nudge, nudge. \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb'",,True,Wed Apr 29 04:34:05 +0000 2020,2,b'1255354647239409667'
0,Twitter Web Client,"b'So, UK in the ""ack of resolve"" category, or ""we\'re using untest behavioural science instead"" https://t.co/FkmYuXIIOT'",,False,Wed Mar 11 21:56:45 +0000 2020,0,b'1237860036686184449'
0,Twitter Web App,b'RT @martin_oneill: Government making bad policy on the basis of hunches and pseudoscience from the \xe2\x80\x9cNudge Unit\xe2\x80\x9d. David Halpern is not a sci\xe2\x80\xa6',,True,Mon Mar 16 13:22:29 +0000 2020,101,b'1239542553793433602'
16,Twitter for iPhone,b'Riesumo questo vecchio tweet in cui consigliavo di leggere #kahnneman perch\xc3\xa9 il #coronavirus molto pi\xc3\xb9 del\xe2\x80\xa6 https://t.co/rZBajnXVYL',,False,Sun Mar 15 06:23:58 +0000 2020,4,b'1239074846216249345'
1,Twitter Web App,"b""In the face of rising #coronavirus cases, the UK government is putting its faith in the 'nudge'. Read more from\xe2\x80\xa6 https://t.co/PHwpeHyHgj""",,False,Tue Mar 10 15:03:19 +0000 2020,2,b'1237393604525473795'
0,Twitter Web App,b'RT @cpeedell: Virtually the entire public health community support the Government &amp; CMO\xe2\x80\x99s approach to #coronavirus pandemic. I respect thei\xe2\x80\xa6',,True,Fri Mar 13 16:44:32 +0000 2020,54,b'1238506240550014979'
0,Twitter for iPhone,"b'RT @daniInnerarity: Eso de Kahneman est\xc3\xa1 muy bien tra\xc3\xaddo, Jorge, gracias'",,True,Sun Apr 19 11:56:43 +0000 2020,3,b'1251842160212815872'
0,Twitter for Android,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 19:26:55 +0000 2020,979,b'1238184718220345349'
4,Twitter Web App,"b'""...it\xe2\x80\x99s clear consumers are willing and able to adapt to new ways of socialising, purchasing, working and exercisi\xe2\x80\xa6 https://t.co/E8HKbdsxxt'",,False,Sat Apr 25 11:34:39 +0000 2020,2,b'1254010934525333505'
0,Twitter for iPhone,b'RT @DrSOF_: Tweet directed to all friends &amp; contacts. Situation in Ireland nearing irreversible level of #COVID19 community spread. Please\xe2\x80\xa6',,True,Thu Mar 12 07:46:31 +0000 2020,45,b'1238008454872170496'
0,Twitter Web App,"b'RT @BeccaB_Rad: #COVID19 has sparked a massive behavior change campaign, and @IDEO is tracking best practices for communicating about COVID\xe2\x80\xa6'",,True,Mon Apr 13 04:39:14 +0000 2020,102,b'1249557735143694336'
1,Twitter for Android,"b'""Cocooning"" is such a reassuring word, but what does it mean? https://t.co/CypnZdWnKg'",,False,Fri Mar 13 16:22:40 +0000 2020,1,b'1238500735047917570'
0,Twitter for iPhone,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 14:21:01 +0000 2020,979,b'1238107736572923904'
0,Twitter for Android,"b'Just goes to show how clueless this Government is.\n\n""Went with the science."" \n\nWhich science? Behavioural science (\xe2\x80\xa6 https://t.co/5Z9TeBfvb2'",,False,Sat Apr 18 10:57:09 +0000 2020,0,b'1251464779325194240'
0,Twitter Web App,"b'RT @Nalinakshi: In addition to WHO guidelines, GoI should focus on driving 2 key behaviour change for most Indians for basic public health\xe2\x80\xa6'",,True,Fri Mar 13 10:46:05 +0000 2020,1,b'1238416034551312385'
0,Twitter for iPhone,b'Callers in to @MagicTalkRadio suggesting #COVID19 should mark the end of the handshake \xf0\x9f\xa4\x9d A custom since the 5th cen\xe2\x80\xa6 https://t.co/QtmkUz1TLD',,False,Thu Apr 30 02:15:59 +0000 2020,0,b'1255682279508045824'
0,Twitter Web App,"b'RT @WaterAidNigeria: To win the fight against #COVID19 requires urgent action, strong partnerships and behaviour change. \n\nWe can begin by\xe2\x80\xa6'",,True,Tue Mar 31 04:16:37 +0000 2020,11,b'1244841002667577351'
0,Twitter for Android,b'RT @NafeezAhmed: In my new investigation for @BylineTimes I reveal how the speculative Oxford model which said Britons might already be dev\xe2\x80\xa6',,True,Fri Mar 27 05:26:43 +0000 2020,555,b'1243409090702766082'
0,Twitter for iPhone,"b'RT @NafeezAhmed: My new @BylineTimes investigation underscores the need, eventually, for a public inquiry. Why was a speculative Oxford mod\xe2\x80\xa6'",,True,Sat Mar 28 12:21:11 +0000 2020,387,b'1243875784890232832'
0,Twitter Web App,b'RT @BBCMarkEaston: Government #coronavirus science advisor Dr David Halpern tells me of plans to \xe2\x80\x98cocoon\xe2\x80\x99 vulnerable groups. https://t.co/d\xe2\x80\xa6',,True,Thu Mar 12 14:41:13 +0000 2020,117,b'1238112819347849218'
0,Twitter Web App,b'RT @SIPS_SHU: Read our latest blog where @rach_thorneloe from @CeBSAP explains how behavioural science plays a vital role in the fight agai\xe2\x80\xa6',,True,Wed Apr 08 11:21:42 +0000 2020,6,b'1247847080544088066'
0,Twitter for Android,b'RT @cpeedell: Virtually the entire public health community support the Government &amp; CMO\xe2\x80\x99s approach to #coronavirus pandemic. I respect thei\xe2\x80\xa6',,True,Fri Mar 13 20:43:24 +0000 2020,54,b'1238566350668300288'
0,Twitter for iPhone,b'RT @bbc5live: \xe2\x80\x9cMy husband is a postman. His work has not provided any hand sanitiser and he has nowhere to wash his hands. What should he d\xe2\x80\xa6',,True,Tue Mar 31 10:41:23 +0000 2020,37,b'1244937832864591872'
0,Twitter for iPhone,b'The #CoronaOutbreak and it\xe2\x80\x99s consequences are certainly of catastrophic proportions but it could be the nudge for w\xe2\x80\xa6 https://t.co/rrPROoKnH8',,False,Fri Apr 10 08:36:32 +0000 2020,0,b'1248530291544576000'
0,Twitter for Android,"b'So true,if only the media would ask sensible questions https://t.co/uRQ6guZO40'",,False,Fri Apr 17 05:10:19 +0000 2020,0,b'1251015111168442369'
0,Twitter for Android,"b'RT @MartinShovel: My cartoon - he doesn\xe2\x80\x99t trust doctors, he wants to see a behavioural scientist \n#coronavirus \n#Newsnight https://t.co/MRl\xe2\x80\xa6'",,True,Sat Mar 14 00:14:25 +0000 2020,15,b'1238619455690866688'
0,Twitter for Android,"b'RT @vijayanpinarayi: We must address the aspect of a probable ""Response Fatigue"" to lockdown | #COVID19\n\nA society-level behavior change, e\xe2\x80\xa6'",,True,Mon Mar 30 09:20:35 +0000 2020,592,b'1244555110052593664'
0,Catalonia RT,b'RT @exoscopia_en: Kind nudge to the hardest hit countries in Europe. Only Catalonia recounted 2k more fatalities a couple of days ago. http\xe2\x80\xa6',,True,Fri Apr 17 20:25:19 +0000 2020,1,b'1251245377115881474'
0,Twitter for iPhone,"b""RT @Martha_Gill: This 'science advisor' is a psychologist. I really can't believe we are attempting to 'nudge' our way out of this with sof\xe2\x80\xa6""",,True,Thu Mar 12 14:20:22 +0000 2020,979,b'1238107572093108225'
0,dlvr.it,b'In the news: Facebook will start nudging users who have \xe2\x80\x9cliked\xe2\x80\x9d coronavirus hoaxes https://t.co/OQEoWOjFPB #coronavirus #COVID19 #2019ncov',,False,Fri Apr 17 05:10:33 +0000 2020,0,b'1251015168496001025'
27,Twitter for iPad,b'The challenges of changing behaviour. \xf0\x9f\x91\x87\nMight consider for helping healthcare professions change established practi\xe2\x80\xa6 https://t.co/n4Ai1rL8YJ',,False,Thu Apr 02 19:45:17 +0000 2020,12,b'1245799485193637888'
0,Twitter for Android,"b'RT @vijayanpinarayi: We must address the aspect of a probable ""Response Fatigue"" to lockdown | #COVID19\n\nA society-level behavior change, e\xe2\x80\xa6'",,True,Mon Mar 30 09:22:18 +0000 2020,592,b'1244555542342795264'
0,Twitter Web App,"b'RT @rebeccabutlerm2: \xe2\x80\x9cDon\xe2\x80\x99t mention the war, Polly\xe2\x80\x9d. \n\nNudge the Behavioural Scientists OUT and put the Economists in. \n\n\xe2\x81\xa6@ThatTimWalker\xe2\x81\xa9 \xe2\x81\xa6\xe2\x80\xa6'",,True,Thu Apr 16 13:15:31 +0000 2020,157,b'1250774824689025024'
1,Twitter for Android,"b""As @Facebook cancels large in-person events through '21, it vows to 'nudge' users away from @FoxNews... Oh, sorry,\xe2\x80\xa6 https://t.co/2KxP0yDtG5""",,False,Fri Apr 17 13:20:09 +0000 2020,0,b'1251138379460128769'
0,Twitter Web App,"b'The Guardian slams the government for (supposedly) relying on behavioural science for #COVID19 strategy, then publi\xe2\x80\xa6 https://t.co/VqZEu8lefM'",,False,Wed Mar 25 18:31:16 +0000 2020,0,b'1242881752491753476'
0,Twitter for iPhone,b'RT @LAlisonPhillips: Excellent resource on behavioral science-supported measures to stay safe during COVID-19 pandemic! @BehavioralMed',,True,Wed Apr 29 20:51:26 +0000 2020,5,b'1255600603532857345'
0,Twitter Web App,b'RT @HotepJesus: Maybe somebody (Wuhan Institute of Virology + Bill Gates) gave them a little nudge to help combine them? https://t.co/oLOBv\xe2\x80\xa6',,True,Sat Mar 21 23:24:58 +0000 2020,65,b'1241506116057485314'
